transaction_id,user_id,amount,transaction_date,currency,name,status,updated_at,Date_x,Date_y,Date,exchange_rate,amount_usd
TXN00873,184,3515.1,2025-06-07,EUR,Meera,Inactive,2025-06-02,,,,,
TXN00874,106,3852.25,2025-04-19,EUR,Karan,Inactive,2025-03-11,,,,,
TXN00875,178,514.29,2025-03-24,EUR,Vikas,Active,2025-05-10,2025-03-24,2025-03-24,2025-03-24,83.52,6.157686781609195
TXN00876,170,4074.16,2025-06-03,EUR,Neha,Active,2025-06-28,2025-06-03,2025-06-03,2025-06-03,84.29,48.33503381184007
TXN00877,177,3918.53,2025-04-29,EUR,Sneha,Inactive,2025-02-14,2025-04-29,2025-04-29,2025-04-29,84.03,46.632512198024514
TXN00878,120,4589.52,2025-02-25,EUR,Amit,Inactive,2025-01-23,2025-02-25,2025-02-25,2025-02-25,84.55,54.281726788882324
TXN00879,172,4219.83,2025-05-22,EUR,Yash,Active,2025-06-05,2025-05-22,2025-05-22,2025-05-22,83.64,50.45229555236729
TXN00880,139,1318.28,2025-02-16,EUR,Ritika,Active,2025-03-30,,,,,
TXN00881,131,1122.6,2025-03-11,EUR,Vikas,Active,2025-02-02,2025-03-11,2025-03-11,2025-03-11,84.24,13.326210826210826
TXN00882,178,4810.0,2025-03-09,EUR,Vikas,Active,2025-05-10,,,,,
TXN00883,137,634.79,2025-03-12,EUR,Aakash,Inactive,2025-03-14,2025-03-12,2025-03-12,2025-03-12,83.2,7.629687499999999
TXN00884,113,3298.31,2025-05-17,EUR,Meera,Active,2025-04-29,,,,,
TXN00885,122,3978.53,2025-06-28,EUR,Rahul,Active,2025-04-30,,,,,
TXN00886,173,1354.88,2025-01-22,EUR,Dev,Active,2025-04-19,2025-01-22,2025-01-22,2025-01-22,84.89,15.960419366238662
TXN00887,102,577.49,2025-05-26,EUR,Dev,Active,2025-01-02,2025-05-26,2025-05-26,2025-05-26,84.66,6.821285140562249
TXN00888,195,3038.2,2025-03-15,EUR,Karan,Active,2025-02-09,,,,,
TXN00889,158,424.84,2025-06-23,EUR,Yash,Active,2025-03-07,2025-06-23,2025-06-23,2025-06-23,83.26,5.10257026183041
TXN00890,170,4492.81,2025-03-27,EUR,Neha,Active,2025-06-28,2025-03-27,2025-03-27,2025-03-27,84.95,52.88769864626251
TXN00891,147,3473.2,2025-04-11,EUR,Nisha,Active,2025-06-15,2025-04-11,2025-04-11,2025-04-11,84.79,40.9623776388725
TXN00892,193,2692.52,2025-06-22,EUR,Kriti,Active,2025-06-12,,,,,
TXN00893,133,65.0,2025-02-19,EUR,Meera,Inactive,2025-01-20,2025-02-19,2025-02-19,2025-02-19,84.32,0.7708728652751424
TXN00894,118,1561.11,2025-05-08,EUR,Sneha,Active,2025-03-24,2025-05-08,2025-05-08,2025-05-08,84.02,18.580218995477267
TXN00895,167,4187.87,2025-02-23,EUR,Pooja,Active,2025-01-08,,,,,
TXN00896,119,2500.75,2025-02-13,EUR,Karan,Inactive,2025-01-05,2025-02-13,2025-02-13,2025-02-13,84.62,29.55270621602458
TXN00897,156,967.21,2025-01-09,EUR,Meera,Active,2025-03-02,2025-01-09,2025-01-09,2025-01-09,84.09,11.502081103579497
TXN00898,169,2527.05,2025-01-12,EUR,Neha,Active,2025-01-21,,,,,
TXN00899,124,3514.36,2025-01-31,EUR,Meera,Inactive,2025-01-29,2025-01-31,2025-01-31,2025-01-31,84.98,41.355142386443866
TXN00900,144,3659.55,2025-03-30,EUR,Yash,Active,2025-03-26,,,,,
TXN00901,166,1802.84,2025-03-11,EUR,Arjun,Active,2025-03-10,2025-03-11,2025-03-11,2025-03-11,84.24,21.401234567901234
TXN00902,130,1167.16,2025-06-03,EUR,Aakash,Inactive,2025-06-17,2025-06-03,2025-06-03,2025-06-03,84.29,13.846956934393166
TXN00903,125,407.28,2025-06-11,EUR,Ritika,Active,2025-03-08,2025-06-11,2025-06-11,2025-06-11,84.15,4.839928698752227
TXN00904,187,1207.65,2025-03-06,EUR,Ritika,Inactive,2025-05-31,2025-03-06,2025-03-06,2025-03-06,83.22,14.51153568853641
TXN00905,149,1107.0,2025-03-16,EUR,Manav,Active,2025-03-16,,,,,
TXN00906,123,4766.7,2025-06-17,EUR,Manav,Active,2025-06-21,2025-06-17,2025-06-17,2025-06-17,83.95,56.78022632519357
TXN00907,172,2303.67,2025-03-30,EUR,Yash,Active,2025-06-05,,,,,
TXN00908,160,367.22,2025-01-13,EUR,Arjun,Active,2025-05-06,2025-01-13,2025-01-13,2025-01-13,84.02,4.370626041418711
TXN00909,153,1772.28,2025-03-06,EUR,Arjun,Inactive,2025-04-06,2025-03-06,2025-03-06,2025-03-06,83.22,21.29632299927902
TXN00910,199,819.09,2025-01-14,EUR,Aakash,Active,2025-04-17,2025-01-14,2025-01-14,2025-01-14,84.89,9.648839674873367
TXN00911,181,886.21,2025-02-20,EUR,Rahul,Active,2025-05-21,2025-02-20,2025-02-20,2025-02-20,84.33,10.508834341278313
TXN00912,116,2897.32,2025-05-24,EUR,Rohan,Active,2025-01-11,,,,,
TXN00913,137,4532.66,2025-05-27,EUR,Aakash,Inactive,2025-03-14,2025-05-27,2025-05-27,2025-05-27,83.58,54.23139507059105
TXN00914,173,3291.04,2025-05-29,EUR,Dev,Active,2025-04-19,2025-05-29,2025-05-29,2025-05-29,83.21,39.55101550294436
TXN00915,128,4948.94,2025-06-12,EUR,Vikas,Inactive,2025-01-11,2025-06-12,2025-06-12,2025-06-12,84.97,58.2433800164764
TXN00916,170,1264.36,2025-06-29,EUR,Neha,Active,2025-06-28,,,,,
TXN00917,158,470.27,2025-06-29,EUR,Yash,Active,2025-03-07,,,,,
TXN00918,110,4810.43,2025-05-12,EUR,Karan,Inactive,2025-03-22,2025-05-12,2025-05-12,2025-05-12,84.6,56.860874704491735
TXN00919,138,2039.38,2025-02-21,EUR,Vikas,Active,2025-05-24,2025-02-21,2025-02-21,2025-02-21,83.67,24.37408868172583
TXN00920,106,2831.68,2025-01-01,EUR,Karan,Inactive,2025-03-11,2025-01-01,2025-01-01,2025-01-01,83.68,33.83938814531548
TXN00921,146,3869.71,2025-02-25,EUR,Nisha,Inactive,2025-06-23,2025-02-25,2025-02-25,2025-02-25,84.55,45.768302779420466
TXN00922,187,1939.05,2025-02-15,EUR,Ritika,Inactive,2025-05-31,,,,,
TXN00923,101,4786.51,2025-04-17,EUR,Vikas,Active,2025-05-13,2025-04-17,2025-04-17,2025-04-17,83.05,57.63407585791692
TXN00924,112,2225.21,2025-03-07,EUR,Rahul,Active,2025-03-25,2025-03-07,2025-03-07,2025-03-07,84.5,26.333846153846153
TXN00925,112,1523.61,2025-05-08,EUR,Rahul,Active,2025-03-25,2025-05-08,2025-05-08,2025-05-08,84.02,18.133896691263985
TXN00926,183,2287.38,2025-04-08,EUR,Nisha,Active,2025-01-11,2025-04-08,2025-04-08,2025-04-08,84.13,27.188636633781055
TXN00927,140,984.61,2025-01-02,EUR,Amit,Active,2025-04-18,2025-01-02,2025-01-02,2025-01-02,83.25,11.827147147147148
TXN00928,124,2318.35,2025-03-01,EUR,Meera,Inactive,2025-01-29,,,,,
TXN00929,138,4847.26,2025-03-30,EUR,Vikas,Active,2025-05-24,,,,,
TXN00930,113,2922.97,2025-04-18,EUR,Meera,Active,2025-04-29,2025-04-18,2025-04-18,2025-04-18,83.41,35.04340007193382
TXN00931,169,1944.26,2025-06-01,EUR,Neha,Active,2025-01-21,,,,,
TXN00932,174,344.58,2025-05-31,EUR,Pooja,Active,2025-04-20,,,,,
TXN00933,147,1949.43,2025-01-08,EUR,Nisha,Active,2025-06-15,2025-01-08,2025-01-08,2025-01-08,84.05,23.193694229625226
TXN00934,136,1452.11,2025-02-14,EUR,Anjali,Inactive,2025-01-03,2025-02-14,2025-02-14,2025-02-14,83.57,17.37597223884169
TXN00935,114,3454.59,2025-04-04,EUR,Manav,Inactive,2025-04-28,2025-04-04,2025-04-04,2025-04-04,83.52,41.36242816091954
TXN00936,145,3423.36,2025-05-22,EUR,Isha,Active,2025-03-04,2025-05-22,2025-05-22,2025-05-22,83.64,40.92969870875179
TXN00937,135,1687.2,2025-06-16,EUR,Rahul,Active,2025-03-17,2025-06-16,2025-06-16,2025-06-16,83.79,20.136054421768705
TXN00938,154,2026.45,2025-02-08,EUR,Rohan,Inactive,2025-04-09,,,,,
TXN00939,153,1506.15,2025-05-28,EUR,Arjun,Inactive,2025-04-06,2025-05-28,2025-05-28,2025-05-28,83.23,18.096239336777604
TXN00940,117,3960.09,2025-06-01,EUR,Nisha,Inactive,2025-05-25,,,,,
TXN00941,105,387.7,2025-01-26,EUR,Amit,Active,2025-05-05,,,,,
TXN00942,179,3232.56,2025-02-17,EUR,Dev,Inactive,2025-03-04,2025-02-17,2025-02-17,2025-02-17,83.5,38.71329341317365
TXN00943,145,3854.08,2025-02-11,EUR,Isha,Active,2025-03-04,2025-02-11,2025-02-11,2025-02-11,83.53,46.14006943613073
TXN00944,148,3917.23,2025-01-04,EUR,Neha,Inactive,2025-02-15,,,,,
TXN00945,190,1171.99,2025-06-11,EUR,Karan,Inactive,2025-03-07,2025-06-11,2025-06-11,2025-06-11,84.15,13.92739156268568
TXN00946,145,3054.63,2025-01-08,EUR,Isha,Active,2025-03-04,2025-01-08,2025-01-08,2025-01-08,84.05,36.343010113027965
TXN00947,151,4724.54,2025-01-07,EUR,Kriti,Active,2025-02-09,2025-01-07,2025-01-07,2025-01-07,84.17,56.13092550790068
TXN00948,106,990.43,2025-04-12,EUR,Karan,Inactive,2025-03-11,,,,,
TXN00949,186,2196.98,2025-04-24,EUR,Pooja,Inactive,2025-06-26,2025-04-24,2025-04-24,2025-04-24,84.78,25.91389478650625
TXN00950,145,3464.85,2025-02-07,EUR,Isha,Active,2025-03-04,2025-02-07,2025-02-07,2025-02-07,84.17,41.16490436022335
TXN00951,120,3744.03,2025-05-13,EUR,Amit,Inactive,2025-01-23,2025-05-13,2025-05-13,2025-05-13,84.5,44.30804733727811
TXN00952,179,3234.72,2025-05-01,EUR,Dev,Inactive,2025-03-04,2025-05-01,2025-05-01,2025-05-01,83.55,38.71597845601436
TXN00953,139,3505.48,2025-04-11,EUR,Ritika,Active,2025-03-30,2025-04-11,2025-04-11,2025-04-11,84.79,41.343082910720604
TXN00954,147,3575.68,2025-06-03,EUR,Nisha,Active,2025-06-15,2025-06-03,2025-06-03,2025-06-03,84.29,42.42116502550717
TXN00955,189,4695.27,2025-05-06,EUR,Yash,Inactive,2025-04-10,2025-05-06,2025-05-06,2025-05-06,84.84,55.342644978783596
TXN00956,163,4235.65,2025-06-08,EUR,Rahul,Active,2025-03-21,,,,,
TXN00957,136,785.6,2025-06-23,EUR,Anjali,Inactive,2025-01-03,2025-06-23,2025-06-23,2025-06-23,83.26,9.435503242853711
TXN00958,175,3772.29,2025-06-30,EUR,Isha,Inactive,2025-03-23,2025-06-30,2025-06-30,2025-06-30,84.71,44.53181442568764
TXN00959,150,3132.93,2025-04-19,EUR,Anjali,Active,2025-04-28,,,,,
TXN00960,130,366.86,2025-05-09,EUR,Aakash,Inactive,2025-06-17,2025-05-09,2025-05-09,2025-05-09,83.73,4.381464230263943
TXN00961,165,1466.85,2025-06-07,EUR,Karan,Inactive,2025-02-19,,,,,
TXN00962,177,364.02,2025-02-13,EUR,Sneha,Inactive,2025-02-14,2025-02-13,2025-02-13,2025-02-13,84.62,4.301819900732687
TXN00963,146,3891.17,2025-06-07,EUR,Nisha,Inactive,2025-06-23,,,,,
TXN00964,133,1268.5,2025-04-06,EUR,Meera,Inactive,2025-01-20,,,,,
TXN00965,162,1238.09,2025-04-12,EUR,Karan,Active,2025-06-23,,,,,
TXN00966,149,1084.07,2025-03-13,EUR,Manav,Active,2025-03-16,2025-03-13,2025-03-13,2025-03-13,84.49,12.830749201088887
TXN00967,141,4846.08,2025-01-01,EUR,Ritika,Active,2025-05-02,2025-01-01,2025-01-01,2025-01-01,83.68,57.912045889101336
TXN00968,175,2429.61,2025-05-19,EUR,Isha,Inactive,2025-03-23,2025-05-19,2025-05-19,2025-05-19,84.85,28.63417796110784
TXN00969,164,3628.55,2025-05-13,EUR,Dev,Inactive,2025-03-03,2025-05-13,2025-05-13,2025-05-13,84.5,42.941420118343196
TXN00970,158,4707.28,2025-03-14,EUR,Yash,Active,2025-03-07,2025-03-14,2025-03-14,2025-03-14,83.25,56.5439039039039
TXN00971,172,674.12,2025-01-16,EUR,Yash,Active,2025-06-05,2025-01-16,2025-01-16,2025-01-16,83.1,8.112154031287606
TXN00972,152,3080.01,2025-02-27,EUR,Vikas,Inactive,2025-03-17,2025-02-27,2025-02-27,2025-02-27,84.03,36.653695108889686
TXN00973,185,4121.14,2025-01-01,EUR,Rahul,Inactive,2025-02-04,2025-01-01,2025-01-01,2025-01-01,83.68,49.24880497131931
TXN00974,134,1643.73,2025-01-27,EUR,Isha,Active,2025-03-11,2025-01-27,2025-01-27,2025-01-27,84.07,19.55192101819912
TXN00975,137,1512.86,2025-04-15,EUR,Aakash,Inactive,2025-03-14,2025-04-15,2025-04-15,2025-04-15,83.01,18.22503312853873
TXN00976,185,1262.19,2025-02-09,EUR,Rahul,Inactive,2025-02-04,,,,,
TXN00977,111,136.67,2025-01-11,EUR,Priya,Active,2025-06-12,,,,,
TXN00978,106,4033.06,2025-03-08,EUR,Karan,Inactive,2025-03-11,,,,,
TXN00979,149,1467.86,2025-01-26,EUR,Manav,Active,2025-03-16,,,,,
TXN00980,111,2530.51,2025-03-30,EUR,Priya,Active,2025-06-12,,,,,
TXN00981,188,1212.12,2025-03-11,EUR,Amit,Active,2025-03-20,2025-03-11,2025-03-11,2025-03-11,84.24,14.38888888888889
TXN00982,172,683.95,2025-03-27,EUR,Yash,Active,2025-06-05,2025-03-27,2025-03-27,2025-03-27,84.95,8.051206592113008
TXN00983,105,3969.75,2025-06-21,EUR,Amit,Active,2025-05-05,,,,,
TXN00984,136,2237.3,2025-03-05,EUR,Anjali,Inactive,2025-01-03,2025-03-05,2025-03-05,2025-03-05,83.34,26.845452363810896
TXN00985,159,3697.88,2025-04-15,EUR,Arjun,Active,2025-04-03,2025-04-15,2025-04-15,2025-04-15,83.01,44.54740392723768
TXN00986,179,3574.25,2025-04-22,EUR,Dev,Inactive,2025-03-04,2025-04-22,2025-04-22,2025-04-22,83.35,42.88242351529694
TXN00987,185,2309.37,2025-05-27,EUR,Rahul,Inactive,2025-02-04,2025-05-27,2025-05-27,2025-05-27,83.58,27.630653266331656
TXN00988,167,2083.27,2025-03-05,EUR,Pooja,Active,2025-01-08,2025-03-05,2025-03-05,2025-03-05,83.34,24.997240220782338
TXN00989,144,34.55,2025-04-19,EUR,Yash,Active,2025-03-26,,,,,
TXN00990,179,2180.97,2025-06-24,EUR,Dev,Inactive,2025-03-04,2025-06-24,2025-06-24,2025-06-24,83.32,26.1758281325012
TXN00991,198,3196.12,2025-05-31,EUR,Priya,Inactive,2025-06-02,,,,,
TXN00992,169,1736.5,2025-04-20,EUR,Neha,Active,2025-01-21,,,,,
TXN00993,113,395.12,2025-05-03,EUR,Meera,Active,2025-04-29,,,,,
TXN00994,121,411.42,2025-02-13,EUR,Manav,Active,2025-06-20,2025-02-13,2025-02-13,2025-02-13,84.62,4.86197116520917
TXN00995,179,4861.49,2025-03-19,EUR,Dev,Inactive,2025-03-04,2025-03-19,2025-03-19,2025-03-19,84.86,57.28835729436719
TXN00996,195,2568.67,2025-05-06,EUR,Karan,Active,2025-02-09,2025-05-06,2025-05-06,2025-05-06,84.84,30.276638378123526
TXN00997,182,3574.17,2025-03-30,EUR,Amit,Active,2025-06-28,,,,,
TXN00998,192,3909.16,2025-05-06,EUR,Isha,Inactive,2025-06-03,2025-05-06,2025-05-06,2025-05-06,84.84,46.07685054219707
TXN00999,188,224.55,2025-03-10,EUR,Amit,Active,2025-03-20,2025-03-10,2025-03-10,2025-03-10,83.69,2.683116262396941
TXN01000,161,4462.29,2025-04-11,EUR,Aakash,Active,2025-01-09,2025-04-11,2025-04-11,2025-04-11,84.79,52.627550418681444
TXN01001,147,4808.5,2025-04-08,EUR,Nisha,Active,2025-06-15,2025-04-08,2025-04-08,2025-04-08,84.13,57.15559253536194
TXN01002,110,886.45,2025-01-21,EUR,Karan,Inactive,2025-03-22,2025-01-21,2025-01-21,2025-01-21,84.12,10.53792201616738
TXN01003,145,2082.93,2025-03-03,EUR,Isha,Active,2025-03-04,2025-03-03,2025-03-03,2025-03-03,84.38,24.685114956150745
TXN01004,142,4979.0,2025-03-28,EUR,Amit,Inactive,2025-03-20,2025-03-28,2025-03-28,2025-03-28,83.78,59.42945810455956
TXN01005,190,3067.13,2025-05-20,EUR,Karan,Inactive,2025-03-07,2025-05-20,2025-05-20,2025-05-20,83.33,36.80703228129126
TXN01006,196,3436.73,2025-06-17,EUR,Nisha,Inactive,2025-04-24,2025-06-17,2025-06-17,2025-06-17,83.95,40.93782013103037
TXN01007,123,4317.81,2025-02-25,EUR,Manav,Active,2025-06-21,2025-02-25,2025-02-25,2025-02-25,84.55,51.06812536960379
TXN01008,103,1573.3,2025-01-23,EUR,Aakash,Inactive,2025-06-19,2025-01-23,2025-01-23,2025-01-23,83.06,18.941728870695883
TXN01009,127,4159.42,2025-05-10,EUR,Isha,Inactive,2025-04-05,,,,,
TXN01010,122,4323.55,2025-01-17,EUR,Rahul,Active,2025-04-30,2025-01-17,2025-01-17,2025-01-17,84.59,51.11183355006502
TXN01011,195,2679.94,2025-03-28,EUR,Karan,Active,2025-02-09,2025-03-28,2025-03-28,2025-03-28,83.78,31.987825256624493
TXN01012,194,3345.02,2025-04-15,EUR,Aakash,Inactive,2025-02-24,2025-04-15,2025-04-15,2025-04-15,83.01,40.29659077219612
TXN01013,113,686.24,2025-04-26,EUR,Meera,Active,2025-04-29,,,,,
TXN01014,181,3910.5,2025-01-16,EUR,Rahul,Active,2025-05-21,2025-01-16,2025-01-16,2025-01-16,83.1,47.057761732851986
TXN01015,189,3330.59,2025-03-02,EUR,Yash,Inactive,2025-04-10,,,,,
TXN01016,160,1440.01,2025-05-25,EUR,Arjun,Active,2025-05-06,,,,,
TXN01017,104,2022.21,2025-04-02,EUR,Priya,Active,2025-06-19,2025-04-02,2025-04-02,2025-04-02,84.56,23.91449858088931
TXN01018,114,254.22,2025-04-06,EUR,Manav,Inactive,2025-04-28,,,,,
TXN01019,171,892.17,2025-01-01,EUR,Pooja,Inactive,2025-03-06,2025-01-01,2025-01-01,2025-01-01,83.68,10.661687380497131
TXN01020,107,2396.19,2025-01-29,EUR,Ritika,Inactive,2025-05-18,2025-01-29,2025-01-29,2025-01-29,84.37,28.400971909446486
TXN01021,148,3378.71,2025-02-08,EUR,Neha,Inactive,2025-02-15,,,,,
TXN01022,120,2435.43,2025-05-28,EUR,Amit,Inactive,2025-01-23,2025-05-28,2025-05-28,2025-05-28,83.23,29.261444190796585
TXN01023,175,4355.46,2025-05-15,EUR,Isha,Inactive,2025-03-23,2025-05-15,2025-05-15,2025-05-15,83.8,51.974463007159905
TXN01024,176,2131.99,2025-05-05,EUR,Karan,Active,2025-03-21,2025-05-05,2025-05-05,2025-05-05,84.3,25.29051008303677
TXN01025,158,3432.07,2025-01-26,EUR,Yash,Active,2025-03-07,,,,,
TXN01026,173,3689.37,2025-01-19,EUR,Dev,Active,2025-04-19,,,,,
TXN01027,193,559.82,2025-01-25,EUR,Kriti,Active,2025-06-12,,,,,
TXN01028,173,3330.37,2025-05-09,EUR,Dev,Active,2025-04-19,2025-05-09,2025-05-09,2025-05-09,83.73,39.77511047414308
TXN01029,105,4140.87,2025-01-15,EUR,Amit,Active,2025-05-05,2025-01-15,2025-01-15,2025-01-15,84.52,48.99278277330809
TXN01030,126,1629.36,2025-03-02,EUR,Nisha,Inactive,2025-04-28,,,,,
TXN01031,142,1942.38,2025-05-24,EUR,Amit,Inactive,2025-03-20,,,,,
TXN01032,169,3900.52,2025-02-19,EUR,Neha,Active,2025-01-21,2025-02-19,2025-02-19,2025-02-19,84.32,46.25853889943075
TXN01033,133,4860.85,2025-03-04,EUR,Meera,Inactive,2025-01-20,2025-03-04,2025-03-04,2025-03-04,84.73,57.36870057830757
TXN01034,121,4081.27,2025-05-02,EUR,Manav,Active,2025-06-20,2025-05-02,2025-05-02,2025-05-02,83.21,49.047830789568565
TXN01035,177,1789.47,2025-05-18,EUR,Sneha,Inactive,2025-02-14,,,,,
TXN01036,150,1875.72,2025-05-08,EUR,Anjali,Active,2025-04-28,2025-05-08,2025-05-08,2025-05-08,84.02,22.324684598905023
TXN01037,168,4434.55,2025-03-06,EUR,Sneha,Inactive,2025-06-28,2025-03-06,2025-03-06,2025-03-06,83.22,53.28707041576544
TXN01038,158,1897.76,2025-05-04,EUR,Yash,Active,2025-03-07,,,,,
TXN01039,189,2206.33,2025-03-06,EUR,Yash,Inactive,2025-04-10,2025-03-06,2025-03-06,2025-03-06,83.22,26.512016342225426
TXN01040,130,4332.07,2025-05-15,EUR,Aakash,Inactive,2025-06-17,2025-05-15,2025-05-15,2025-05-15,83.8,51.6953460620525
TXN01041,138,3392.27,2025-02-13,EUR,Vikas,Active,2025-05-24,2025-02-13,2025-02-13,2025-02-13,84.62,40.088277003072555
TXN01042,148,575.69,2025-06-29,EUR,Neha,Inactive,2025-02-15,,,,,
TXN01043,137,4884.22,2025-06-18,EUR,Aakash,Inactive,2025-03-14,2025-06-18,2025-06-18,2025-06-18,84.08,58.09015223596575
TXN01044,109,4380.83,2025-03-11,EUR,Aakash,Active,2025-01-19,2025-03-11,2025-03-11,2025-03-11,84.24,52.004154795821464
TXN01045,173,2038.0,2025-02-19,EUR,Dev,Active,2025-04-19,2025-02-19,2025-02-19,2025-02-19,84.32,24.169829222011387
TXN01046,158,3310.0,2025-04-26,EUR,Yash,Active,2025-03-07,,,,,
TXN01047,163,2967.89,2025-06-03,EUR,Rahul,Active,2025-03-21,2025-06-03,2025-06-03,2025-06-03,84.29,35.21046387471823
TXN01048,163,452.3,2025-04-25,EUR,Rahul,Active,2025-03-21,2025-04-25,2025-04-25,2025-04-25,84.26,5.36790885354854
TXN01049,189,3558.49,2025-06-13,EUR,Yash,Inactive,2025-04-10,2025-06-13,2025-06-13,2025-06-13,84.55,42.08740390301597
TXN01050,147,2763.25,2025-01-14,EUR,Nisha,Active,2025-06-15,2025-01-14,2025-01-14,2025-01-14,84.89,32.550948286017196
TXN01051,166,1604.7,2025-04-15,EUR,Arjun,Active,2025-03-10,2025-04-15,2025-04-15,2025-04-15,83.01,19.331405854716298
TXN01052,185,2275.38,2025-06-12,EUR,Rahul,Inactive,2025-02-04,2025-06-12,2025-06-12,2025-06-12,84.97,26.778627750970934
TXN01053,190,3651.33,2025-02-25,EUR,Karan,Inactive,2025-03-07,2025-02-25,2025-02-25,2025-02-25,84.55,43.18545239503253
TXN01054,163,4336.25,2025-04-25,EUR,Rahul,Active,2025-03-21,2025-04-25,2025-04-25,2025-04-25,84.26,51.46273439354379
TXN01055,152,400.86,2025-04-21,EUR,Vikas,Inactive,2025-03-17,2025-04-21,2025-04-21,2025-04-21,83.42,4.805322464636778
TXN01056,108,743.89,2025-04-04,EUR,Isha,Inactive,2025-05-18,2025-04-04,2025-04-04,2025-04-04,83.52,8.906728927203066
TXN01057,195,1824.17,2025-01-14,EUR,Karan,Active,2025-02-09,2025-01-14,2025-01-14,2025-01-14,84.89,21.48863234774414
TXN01058,114,2094.21,2025-06-10,EUR,Manav,Inactive,2025-04-28,2025-06-10,2025-06-10,2025-06-10,84.34,24.830566753616313
TXN01059,139,3452.12,2025-04-27,EUR,Ritika,Active,2025-03-30,,,,,
TXN01060,161,1731.67,2025-06-30,EUR,Aakash,Active,2025-01-09,2025-06-30,2025-06-30,2025-06-30,84.71,20.442332664384374
TXN01061,140,2202.21,2025-03-16,EUR,Amit,Active,2025-04-18,,,,,
TXN01062,180,3562.28,2025-01-19,EUR,Rahul,Active,2025-05-26,,,,,
TXN01063,113,4401.5,2025-03-30,EUR,Meera,Active,2025-04-29,,,,,
TXN01064,193,4832.14,2025-01-28,EUR,Kriti,Active,2025-06-12,2025-01-28,2025-01-28,2025-01-28,84.34,57.293573630543044
TXN01065,182,3518.22,2025-05-06,EUR,Amit,Active,2025-06-28,2025-05-06,2025-05-06,2025-05-06,84.84,41.46888260254597
TXN01066,191,3205.98,2025-04-21,EUR,Rohan,Inactive,2025-02-15,2025-04-21,2025-04-21,2025-04-21,83.42,38.43179093742508
TXN01067,125,498.89,2025-05-24,EUR,Ritika,Active,2025-03-08,,,,,
TXN01068,107,3862.93,2025-05-09,EUR,Ritika,Inactive,2025-05-18,2025-05-09,2025-05-09,2025-05-09,83.73,46.13555475934551
TXN01069,165,1930.59,2025-04-04,EUR,Karan,Inactive,2025-02-19,2025-04-04,2025-04-04,2025-04-04,83.52,23.115301724137932
TXN01070,126,785.26,2025-04-21,EUR,Nisha,Inactive,2025-04-28,2025-04-21,2025-04-21,2025-04-21,83.42,9.413330136657876
TXN01071,144,679.66,2025-02-10,EUR,Yash,Active,2025-03-26,2025-02-10,2025-02-10,2025-02-10,84.2,8.071971496437055
TXN01072,179,4216.58,2025-05-24,EUR,Dev,Inactive,2025-03-04,,,,,
TXN01073,153,1806.87,2025-01-05,EUR,Arjun,Inactive,2025-04-06,,,,,
TXN01074,137,3824.96,2025-04-09,EUR,Aakash,Inactive,2025-03-14,2025-04-09,2025-04-09,2025-04-09,84.97,45.01541720607273
TXN01075,168,3255.2,2025-02-03,EUR,Sneha,Inactive,2025-06-28,2025-02-03,2025-02-03,2025-02-03,83.93,38.78470153699511
TXN01076,188,2612.52,2025-05-07,EUR,Amit,Active,2025-03-20,2025-05-07,2025-05-07,2025-05-07,84.84,30.79349363507779
TXN01077,119,3928.07,2025-03-18,EUR,Karan,Inactive,2025-01-05,2025-03-18,2025-03-18,2025-03-18,84.12,46.69602948169282
TXN01078,101,4576.0,2025-06-04,EUR,Vikas,Active,2025-05-13,2025-06-04,2025-06-04,2025-06-04,84.9,53.898704358068315
TXN01079,119,1223.06,2025-03-08,EUR,Karan,Inactive,2025-01-05,,,,,
TXN01080,132,3461.87,2025-02-03,EUR,Amit,Inactive,2025-04-26,2025-02-03,2025-02-03,2025-02-03,83.93,41.24711068747766
TXN01081,190,133.94,2025-04-29,EUR,Karan,Inactive,2025-03-07,2025-04-29,2025-04-29,2025-04-29,84.03,1.593954540045222
TXN01082,158,1117.25,2025-02-26,EUR,Yash,Active,2025-03-07,2025-02-26,2025-02-26,2025-02-26,83.93,13.311688311688311
TXN01083,175,3858.35,2025-01-16,EUR,Isha,Inactive,2025-03-23,2025-01-16,2025-01-16,2025-01-16,83.1,46.43020457280385
TXN01084,112,1791.3,2025-02-16,EUR,Rahul,Active,2025-03-25,,,,,
TXN01085,197,2512.86,2025-03-20,EUR,Aakash,Active,2025-06-05,2025-03-20,2025-03-20,2025-03-20,84.53,29.727434047083875
TXN01086,161,997.31,2025-05-17,EUR,Aakash,Active,2025-01-09,,,,,
TXN01087,172,3329.58,2025-02-17,EUR,Yash,Active,2025-06-05,2025-02-17,2025-02-17,2025-02-17,83.5,39.87520958083832
TXN01088,195,1219.78,2025-05-07,EUR,Karan,Active,2025-02-09,2025-05-07,2025-05-07,2025-05-07,84.84,14.377416313059877
TXN01089,184,1921.46,2025-04-12,EUR,Meera,Inactive,2025-06-02,,,,,
TXN01090,175,2526.34,2025-04-04,EUR,Isha,Inactive,2025-03-23,2025-04-04,2025-04-04,2025-04-04,83.52,30.248323754789276
TXN01091,108,3156.43,2025-01-27,EUR,Isha,Inactive,2025-05-18,2025-01-27,2025-01-27,2025-01-27,84.07,37.545259902462234
TXN01092,144,531.79,2025-04-11,EUR,Yash,Active,2025-03-26,2025-04-11,2025-04-11,2025-04-11,84.79,6.2718480952942555
